STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
859212,99999, 20160516,   54.0,23,   51.9,23, 9999.9, 0, 9999.9, 0,   0.9,20,   2.5,23,   8.0, 999.9,   55.4*,  51.8*, 0.00I,999.9, 100000,
859212,99999, 20160517,   56.1,24,   53.8,24, 9999.9, 0, 9999.9, 0,   2.3,24,   1.4,24,   7.0, 999.9,   59.0*,  55.4*, 0.00I,999.9, 000000,
859212,99999, 20160518,   55.9,24,   52.9,24, 9999.9, 0, 9999.9, 0,   4.3,24,   2.3,24,   6.0, 999.9,   59.0*,  53.6*, 0.00I,999.9, 000000,
859212,99999, 20160519,   57.0,24,   54.1,24, 9999.9, 0, 9999.9, 0,   6.0,24,   1.6,24,   6.0, 999.9,   64.4*,  53.6*, 0.00I,999.9, 000000,
859212,99999, 20160520,   58.4,24,   55.2,24, 9999.9, 0, 9999.9, 0,   5.8,24,   1.9,24,   8.0, 999.9,   62.6*,  55.4*, 0.00I,999.9, 000000,
859212,99999, 20160521,   57.7,24,   54.5,24, 9999.9, 0, 9999.9, 0,   5.7,22,   3.4,24,   8.9, 999.9,   64.4*,  53.6*,99.99 ,999.9, 010010,
859212,99999, 20160522,   55.7,24,   49.9,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   2.8,24,   6.0, 999.9,   68.0*,  50.0*, 0.00I,999.9, 000000,
859212,99999, 20160523,   55.5,23,   52.6,23, 9999.9, 0, 9999.9, 0,   4.4,13,   3.0,23,   8.0, 999.9,   62.6*,  50.0*, 0.00I,999.9, 100000,
859212,99999, 20160524,   53.5,23,   50.7,23, 9999.9, 0, 9999.9, 0,   2.9,23,   1.9,23,   6.0, 999.9,   60.8*,  46.4*, 0.00I,999.9, 100000,
859212,99999, 20160525,   55.0,24,   51.7,24, 9999.9, 0, 9999.9, 0,   6.2,13,   2.2,24,   7.0, 999.9,   64.4*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20160526,   53.1,23,   51.1,23, 9999.9, 0, 9999.9, 0,   3.7,19,   1.8,23,   7.0, 999.9,   60.8*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20160527,   55.7,23,   52.7,23, 9999.9, 0, 9999.9, 0,   2.6,23,   1.4,23,   6.0, 999.9,   62.6*,  51.8*, 0.00I,999.9, 100000,
859212,99999, 20160528,   52.5,23,   50.2,23, 9999.9, 0, 9999.9, 0,   3.0,23,   1.0,23,   4.1, 999.9,   55.4*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20160529,   55.1,24,   52.2,24, 9999.9, 0, 9999.9, 0,   4.5,24,   2.3,24,   8.0, 999.9,   60.8*,  51.8*,99.99 ,999.9, 010000,
859212,99999, 20160530,   56.6,24,   52.5,24, 9999.9, 0, 9999.9, 0,   5.9,18,   2.7,24,   6.0, 999.9,   66.2*,  50.0*, 0.00I,999.9, 000000,
859212,99999, 20160531,   53.0,23,   49.6,23, 9999.9, 0, 9999.9, 0,   5.4,13,   2.3,23,   6.0, 999.9,   60.8*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20160601,   52.9,23,   47.0,23, 9999.9, 0, 9999.9, 0,   6.2,17,   1.9,23,   6.0, 999.9,   62.6*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20160602,   51.6,24,   48.1,24, 9999.9, 0, 9999.9, 0,   6.1,24,   2.2,24,   7.0, 999.9,   55.4*,  48.2*,99.99 ,999.9, 010000,
859212,99999, 20160603,   53.0,24,   51.4,24, 9999.9, 0, 9999.9, 0,   3.8,24,   2.7,24,   8.9, 999.9,   55.4*,  51.8*,99.99 ,999.9, 110000,
859212,99999, 20160604,   52.5,24,   48.9,24, 9999.9, 0, 9999.9, 0,   4.3,17,   2.0,24,   8.9, 999.9,   62.6*,  44.6*, 0.00I,999.9, 100000,
859212,99999, 20160605,   51.7,24,   45.9,24, 9999.9, 0, 9999.9, 0,   6.2, 6,   2.3,24,   8.0, 999.9,   62.6*,  44.6*, 0.00I,999.9, 100000,
859212,99999, 20160606,   49.1,19,   44.1,19, 9999.9, 0, 9999.9, 0, 999.9, 0,   2.1,19,   6.0, 999.9,   59.0*,  42.8*, 0.00I,999.9, 000000,
859212,99999, 20160607,   63.4, 9,   46.0, 9, 9999.9, 0, 9999.9, 0, 999.9, 0,   2.7, 9,   8.9, 999.9,   68.0*,  59.0*, 0.00I,999.9, 000000,
859212,99999, 20160608,   52.8,24,   43.6,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   2.7,24,   7.0, 999.9,   62.6*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20160609,   52.9,24,   44.2,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   3.1,24,   7.0, 999.9,   66.2*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20160610,   51.6,24,   43.2,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   2.2,24,   8.9, 999.9,   60.8*,  41.0*, 0.00I,999.9, 000000,
859212,99999, 20160611,   47.0,24,   44.0,24, 9999.9, 0, 9999.9, 0,   4.8,12,   2.9,24,   7.0, 999.9,   57.2*,  41.0*, 0.00I,999.9, 100000,
859212,99999, 20160612,   52.0,24,   47.6,24, 9999.9, 0, 9999.9, 0,   4.4,24,   3.7,24,  14.0, 999.9,   68.0*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20160613,   53.9,24,   48.6,24, 9999.9, 0, 9999.9, 0,   6.2,13,   2.5,24,   7.0, 999.9,   60.8*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20160614,   52.9,24,   48.6,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   2.2,24,   6.0, 999.9,   60.8*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20160615,   51.0,24,   47.9,24, 9999.9, 0, 9999.9, 0,   3.0, 8,   1.9,24,   8.0, 999.9,   60.8*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20160616,   52.1,24,   46.6,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   2.6,24,   7.0, 999.9,   64.4*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20160617,   47.9,24,   45.8,24, 9999.9, 0, 9999.9, 0,   3.6,16,   2.5,24,   7.0, 999.9,   55.4*,  41.0*, 0.00I,999.9, 100000,
859212,99999, 20160618,   45.7,24,   43.8,24, 9999.9, 0, 9999.9, 0,   1.8,24,   2.2,24,   7.0, 999.9,   55.4*,  39.2*, 0.00I,999.9, 100000,
859212,99999, 20160619,   48.2,24,   46.5,24, 9999.9, 0, 9999.9, 0,   1.8,24,   0.8,24,   4.1, 999.9,   51.8*,  42.8*, 0.00I,999.9, 100000,
859212,99999, 20160620,   51.7,24,   47.1,24, 9999.9, 0, 9999.9, 0,   6.0,24,   2.4,24,   6.0, 999.9,   57.2*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20160621,   45.9,22,   43.4,22, 9999.9, 0, 9999.9, 0,   2.3,22,   2.5,22,   8.0, 999.9,   55.4*,  39.2*, 0.00I,999.9, 100000,
859212,99999, 20160622,   46.7,21,   45.0,21, 9999.9, 0, 9999.9, 0,   1.0,21,   1.1,21,   5.1, 999.9,   53.6*,  42.8*, 0.00I,999.9, 100000,
859212,99999, 20160623,   47.2,24,   44.1,24, 9999.9, 0, 9999.9, 0,   2.9,22,   1.8,23,   6.0, 999.9,   55.4*,  41.0*, 0.00I,999.9, 100000,
859212,99999, 20160624,   49.9,24,   46.1,24, 9999.9, 0, 9999.9, 0,   6.0,21,   0.9,24,   5.1, 999.9,   57.2*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20160625,   50.2,22,   45.7,22, 9999.9, 0, 9999.9, 0,   5.7,11,   2.3,22,   7.0, 999.9,   57.2*,  42.8*, 0.00I,999.9, 000000,
859212,99999, 20160626,   49.0,24,   44.6,24, 9999.9, 0, 9999.9, 0,   6.1, 8,   2.6,24,   8.9, 999.9,   60.8*,  41.0*, 0.00I,999.9, 000000,
859212,99999, 20160627,   49.5,24,   45.3,24, 9999.9, 0, 9999.9, 0,   4.3, 8,   2.6,24,   7.0, 999.9,   59.0*,  42.8*, 0.00I,999.9, 000000,
859212,99999, 20160628,   46.8,24,   45.1,24, 9999.9, 0, 9999.9, 0,   1.8,24,   3.0,24,   8.0, 999.9,   51.8*,  42.8*, 0.00I,999.9, 100000,
859212,99999, 20160629,   50.2,24,   46.1,24, 9999.9, 0, 9999.9, 0,   4.4,24,   1.8,24,   7.0, 999.9,   55.4*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20160630,   49.5,24,   46.6,24, 9999.9, 0, 9999.9, 0,   4.7,24,   2.2,24,   5.1, 999.9,   55.4*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20160701,   48.1,24,   46.4,24, 9999.9, 0, 9999.9, 0,   3.3,24,   1.2,24,   5.1, 999.9,   51.8*,  42.8*, 0.00I,999.9, 100000,
859212,99999, 20160702,   50.0,24,   47.1,24, 9999.9, 0, 9999.9, 0,   4.9,24,   2.8,24,   7.0, 999.9,   53.6*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20160703,   50.6,24,   48.4,24, 9999.9, 0, 9999.9, 0,   4.7,24,   1.8,24,   7.0, 999.9,   51.8*,  50.0*,99.99 ,999.9, 110000,
859212,99999, 20160704,   52.0,22,   46.5,22, 9999.9, 0, 9999.9, 0,   6.2, 7,   3.4,22,   6.0, 999.9,   62.6*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20160705,   50.2,24,   47.0,24, 9999.9, 0, 9999.9, 0,   4.3,15,   3.3,24,   8.0, 999.9,   57.2*,  42.8*, 0.00I,999.9, 100000,
859212,99999, 20160706,   51.0,24,   46.8,24, 9999.9, 0, 9999.9, 0,   1.7,16,   1.3,24,   5.1, 999.9,   62.6*,  42.8*, 0.00I,999.9, 100000,
859212,99999, 20160707,   49.3,24,   45.1,24, 9999.9, 0, 9999.9, 0,   4.9,10,   2.9,24,   8.9, 999.9,   57.2*,  39.2*, 0.00I,999.9, 000000,
859212,99999, 20160708,   50.1,24,   46.2,24, 9999.9, 0, 9999.9, 0,   5.9,20,   3.4,24,   8.0, 999.9,   53.6*,  42.8*, 0.00I,999.9, 000000,
859212,99999, 20160709,   49.5,24,   46.2,24, 9999.9, 0, 9999.9, 0,   5.6,21,   2.3,24,   7.0, 999.9,   59.0*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20160710,   48.5,24,   46.6,24, 9999.9, 0, 9999.9, 0,   2.4,22,   2.2,24,   6.0, 999.9,   51.8*,  44.6*,99.99 ,999.9, 110000,
859212,99999, 20160711,   53.5,23,   51.2,23, 9999.9, 0, 9999.9, 0,   5.9,23,   6.7,23,  13.0, 999.9,   57.2*,  50.0*,99.99 ,999.9, 010000,
859212,99999, 20160712,   51.0,24,   48.9,24, 9999.9, 0, 9999.9, 0,   5.9,23,   2.9,24,   6.0, 999.9,   55.4*,  46.4*, 0.00I,999.9, 100000,
859212,99999, 20160713,   53.0,24,   49.0,24, 9999.9, 0, 9999.9, 0,   4.8,24,  13.9,24,  22.0,  32.1,   57.2*,  50.0*,99.99 ,999.9, 010000,
859212,99999, 20160714,   54.4,24,   49.2,24, 9999.9, 0, 9999.9, 0,   5.5,20,   6.2,24,  15.0, 999.9,   62.6*,  48.2*,99.99 ,999.9, 010000,
859212,99999, 20160715,   51.0,24,   46.3,24, 9999.9, 0, 9999.9, 0,   6.2, 4,   3.7,24,   8.0, 999.9,   59.0*,  42.8*, 0.00I,999.9, 100000,
859212,99999, 20160716,   52.7,24,   46.4,23, 9999.9, 0, 9999.9, 0,   6.2, 7,   2.5,23,   6.0, 999.9,   64.4*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20160717,   50.7,24,   47.8,24, 9999.9, 0, 9999.9, 0,   6.0,15,   4.0,24,  14.0, 999.9,   53.6*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20160718,   51.3,24,   47.1,24, 9999.9, 0, 9999.9, 0,   6.0,15,   3.3,24,   7.0, 999.9,   62.6*,  42.8*,99.99 ,999.9, 010000,
859212,99999, 20160719,   49.7,23,   48.0,23, 9999.9, 0, 9999.9, 0,   5.3,15,   1.5,23,   7.0, 999.9,   55.4*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20160720,   54.4,24,   50.1,24, 9999.9, 0, 9999.9, 0,   6.0,18,   2.1,24,   4.1, 999.9,   64.4*,  46.4*, 0.00I,999.9, 100000,
859212,99999, 20160721,   56.2,24,   50.5,24, 9999.9, 0, 9999.9, 0,   6.2, 8,   2.8,24,   7.0, 999.9,   68.0*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20160722,   51.0,24,   49.0,24, 9999.9, 0, 9999.9, 0,   3.1,21,   2.7,24,   7.0, 999.9,   57.2*,  44.6*, 0.00I,999.9, 100000,
859212,99999, 20160723,   53.5,24,   50.4,24, 9999.9, 0, 9999.9, 0,   3.9,24,   2.4,24,   8.0, 999.9,   60.8*,  48.2*, 0.00I,999.9, 100000,
859212,99999, 20160724,   53.9,24,   51.9,24, 9999.9, 0, 9999.9, 0,   4.4,24,   2.9,24,   8.0, 999.9,   57.2*,  51.8*,99.99 ,999.9, 110000,
859212,99999, 20160725,   54.6,24,   50.8,24, 9999.9, 0, 9999.9, 0,   3.4,22,   4.0,24,   8.0, 999.9,   59.0*,  51.8*,99.99 ,999.9, 010000,
859212,99999, 20160726,   53.5,24,   46.5,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   4.0,24,   8.9, 999.9,   68.0*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20160727,   55.4,24,   49.8,24, 9999.9, 0, 9999.9, 0,   6.2,15,   3.5,24,   8.0, 999.9,   62.6*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20160728,   49.0,24,   47.1,24, 9999.9, 0, 9999.9, 0,   1.1,11,   2.5,24,   7.0, 999.9,   55.4*,  42.8*, 0.00I,999.9, 100000,
859212,99999, 20160729,   51.2,23,   47.7,23, 9999.9, 0, 9999.9, 0, 999.9, 0,   3.3,23,   8.0, 999.9,   60.8*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20160730,   50.1,24,   48.0,24, 9999.9, 0, 9999.9, 0,   1.7,20,   2.9,24,   8.0, 999.9,   57.2*,  46.4*, 0.00I,999.9, 100000,
859212,99999, 20160731,   50.9,24,   45.7,24, 9999.9, 0, 9999.9, 0,   6.2,15,   2.3,24,   7.0, 999.9,   60.8*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20160801,   54.1,24,   46.7,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   2.4,24,   6.0, 999.9,   69.8*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20160802,   51.6,24,   41.4,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   2.5,24,   8.9, 999.9,   59.0*,  41.0*, 0.00I,999.9, 000000,
859212,99999, 20160803,   51.1,24,   45.4,24, 9999.9, 0, 9999.9, 0,   1.6,17,   2.2,24,   9.9, 999.9,   60.8*,  46.4*, 0.00I,999.9, 100000,
859212,99999, 20160804,   51.7,24,   45.5,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   3.3,24,   8.0, 999.9,   64.4*,  42.8*, 0.00I,999.9, 000000,
859212,99999, 20160805,   54.1,24,   45.1,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   3.1,24,   8.9, 999.9,   64.4*,  44.6*, 0.00I,999.9, 100000,
859212,99999, 20160806,   54.1,24,   45.3,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   3.0,24,  12.0, 999.9,   66.2*,  42.8*, 0.00I,999.9, 000000,
859212,99999, 20160807,   55.1,24,   43.5,24, 9999.9, 0, 9999.9, 0,   6.2, 7,   3.1,24,   9.9, 999.9,   64.4*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20160808,   55.5,24,   45.9,24, 9999.9, 0, 9999.9, 0,   5.4, 4,   3.7,24,   8.0, 999.9,   68.0*,  44.6*, 0.00I,999.9, 100000,
859212,99999, 20160809,   55.5,23,   44.5,23, 9999.9, 0, 9999.9, 0, 999.9, 0,   3.1,23,   8.0, 999.9,   66.2*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20160810,   48.7,24,   42.9,24, 9999.9, 0, 9999.9, 0,   1.5,17,   2.9,24,   8.9, 999.9,   53.6*,  42.8*, 0.00I,999.9, 100000,
859212,99999, 20160811,   54.6,24,   49.3,24, 9999.9, 0, 9999.9, 0,   4.5,20,   2.8,24,   8.9, 999.9,   62.6*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20160812,   49.4,24,   46.7,24, 9999.9, 0, 9999.9, 0,   0.9,15,   2.4,24,   8.0, 999.9,   53.6*,  44.6*, 0.00I,999.9, 100000,
859212,99999, 20160813,   55.1,24,   50.5,24, 9999.9, 0, 9999.9, 0,   5.8,16,   3.6,24,   7.0, 999.9,   66.2*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20160814,   54.1,24,   50.3,24, 9999.9, 0, 9999.9, 0,   2.8,20,   1.9,24,   5.1, 999.9,   64.4*,  46.4*, 0.00I,999.9, 100000,
859212,99999, 20160815,   64.0,24,   53.2,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   3.6,24,   7.0, 999.9,   80.6*,  53.6*, 0.00I,999.9, 000000,
859212,99999, 20160816,   56.8,24,   51.8,24, 9999.9, 0, 9999.9, 0,   3.5,11,   4.4,24,  13.0, 999.9,   68.0*,  46.4*, 0.00I,999.9, 100000,
859212,99999, 20160817,   56.9,24,   48.7,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   3.0,24,  11.1, 999.9,   69.8*,  48.2*, 0.00I,999.9, 100000,
859212,99999, 20160818,   54.9,24,   45.9,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   5.4,24,  13.0, 999.9,   68.0*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20160819,   50.8,24,   44.2,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   3.7,24,  15.0, 999.9,   60.8*,  39.2*, 0.00I,999.9, 000000,
859212,99999, 20160820,   52.8,24,   44.5,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   4.2,24,  14.0, 999.9,   68.0*,  41.0*, 0.00I,999.9, 000000,
859212,99999, 20160821,   60.9,23,   46.4,23, 9999.9, 0, 9999.9, 0, 999.9, 0,   5.0,23,  12.0, 999.9,   80.6*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20160822,   55.1,24,   47.4,24, 9999.9, 0, 9999.9, 0,   3.1,12,   7.6,24,  21.0, 999.9,   68.0*,  50.0*, 0.00I,999.9, 000000,
859212,99999, 20160823,   52.8,24,   49.2,24, 9999.9, 0, 9999.9, 0,   4.0,24,   1.5,24,   5.1, 999.9,   55.4*,  50.0*,99.99 ,999.9, 010000,
859212,99999, 20160824,   54.5,24,   48.3,24, 9999.9, 0, 9999.9, 0,   6.2,24,   4.3,24,  15.0, 999.9,   59.0*,  51.8*, 0.00I,999.9, 000000,
859212,99999, 20160825,   55.1,24,   48.6,24, 9999.9, 0, 9999.9, 0,   6.2,11,   3.4,24,  12.0, 999.9,   64.4*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20160826,   54.3,24,   48.8,24, 9999.9, 0, 9999.9, 0,   6.2, 7,   4.0,24,  11.1, 999.9,   62.6*,  44.6*, 0.00I,999.9, 100000,
859212,99999, 20160827,   52.4,24,   46.4,24, 9999.9, 0, 9999.9, 0,   6.0,21,   2.6,24,   8.0, 999.9,   57.2*,  50.0*, 0.00I,999.9, 000000,
859212,99999, 20160828,   52.7,24,   45.3,24, 9999.9, 0, 9999.9, 0,   6.2,14,   3.8,24,  13.0, 999.9,   64.4*,  42.8*, 0.00I,999.9, 000000,
859212,99999, 20160829,   51.7,24,   45.9,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   4.1,24,   9.9, 999.9,   62.6*,  41.0*, 0.00I,999.9, 000000,
859212,99999, 20160830,   53.3,24,   49.0,24, 9999.9, 0, 9999.9, 0,   4.6,14,   3.6,24,   8.9, 999.9,   62.6*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20160831,   54.4,24,   48.4,24, 9999.9, 0, 9999.9, 0,   6.2,13,   3.7,24,   9.9, 999.9,   62.6*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20160901,   51.3,24,   42.0,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   3.9,24,  14.0, 999.9,   60.8*,  41.0*, 0.00I,999.9, 000000,
859212,99999, 20160902,   48.6,24,   41.6,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   3.7,24,  11.1, 999.9,   60.8*,  37.4*, 0.00I,999.9, 000000,
859212,99999, 20160903,   45.9,24,   40.8,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   4.0,24,   8.9, 999.9,   59.0*,  37.4*, 0.00I,999.9, 000000,
859212,99999, 20160904,   48.7,24,   44.5,24, 9999.9, 0, 9999.9, 0,   2.3,15,   3.5,24,   9.9, 999.9,   57.2*,  41.0*, 0.00I,999.9, 100000,
859212,99999, 20160905,   48.8,24,   43.6,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   3.8,24,  11.1, 999.9,   66.2*,  37.4*, 0.00I,999.9, 000000,
859212,99999, 20160906,   53.8,24,   45.8,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   2.8,24,   7.0, 999.9,   69.8*,  42.8*, 0.00I,999.9, 000000,
859212,99999, 20160907,   53.8,24,   48.5,24, 9999.9, 0, 9999.9, 0,   5.6, 7,   5.5,24,  17.1, 999.9,   60.8*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20160908,   51.0,24,   48.3,24, 9999.9, 0, 9999.9, 0,   1.2,12,   2.2,24,   8.9, 999.9,   60.8*,  44.6*, 0.00I,999.9, 100000,
859212,99999, 20160909,   59.1,24,   51.8,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   3.1,24,   7.0, 999.9,   75.2*,  48.2*, 0.00I,999.9, 000000,
859212,99999, 20160910,   55.6,24,   51.8,24, 9999.9, 0, 9999.9, 0,   6.0,15,   5.8,24,  14.0, 999.9,   62.6*,  51.8*, 0.00I,999.9, 000000,
859212,99999, 20160911,   55.4,24,   50.4,24, 9999.9, 0, 9999.9, 0,   6.2,23,   4.3,24,   7.0, 999.9,   59.0*,  53.6*, 0.00I,999.9, 000000,
859212,99999, 20160912,   54.3,24,   49.8,24, 9999.9, 0, 9999.9, 0,   6.2,21,   3.8,24,  12.0, 999.9,   66.2*,  46.4*,99.99 ,999.9, 010000,
859212,99999, 20160913,   57.6,24,   49.6,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   4.9,24,  12.0, 999.9,   75.2*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20160914,   53.6,24,   51.4,24, 9999.9, 0, 9999.9, 0,   6.0,19,   6.4,24,  13.0, 999.9,   57.2*,  51.8*, 0.00I,999.9, 000000,
859212,99999, 20160915,   55.5,24,   50.9,24, 9999.9, 0, 9999.9, 0,   5.8,20,   3.0,24,   8.9, 999.9,   60.8*,  51.8*, 0.00I,999.9, 000000,
859212,99999, 20160916,   51.2,24,   46.0,24, 9999.9, 0, 9999.9, 0,   3.1,13,   2.3,24,   8.9, 999.9,   57.2*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20160917,   56.4,24,   51.1,24, 9999.9, 0, 9999.9, 0,   4.8,15,   3.5,24,   9.9, 999.9,   66.2*,  50.0*, 0.00I,999.9, 000000,
859212,99999, 20160918,   58.6,24,   49.6,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   4.2,24,   8.9, 999.9,   71.6*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20160919,   54.0,24,   48.1,24, 9999.9, 0, 9999.9, 0,   2.3, 8,   3.9,24,  12.0, 999.9,   60.8*,  46.4*, 0.00I,999.9, 100000,
859212,99999, 20160920,   51.6,24,   49.2,24, 9999.9, 0, 9999.9, 0,   0.5,24,   2.6,24,   8.0, 999.9,   53.6*,  48.2*,99.99 ,999.9, 110000,
859212,99999, 20160921,   52.5,24,   50.7,24, 9999.9, 0, 9999.9, 0,   1.0,24,   2.4,24,   7.0, 999.9,   57.2*,  48.2*, 0.00I,999.9, 100000,
859212,99999, 20160922,   53.3,24,   50.1,24, 9999.9, 0, 9999.9, 0,   1.6,10,   4.8,23,  15.0, 999.9,   66.2*,  44.6*, 0.00I,999.9, 100000,
859212,99999, 20160923,   52.6,24,   46.2,24, 9999.9, 0, 9999.9, 0,   4.3,12,   5.0,24,  12.0, 999.9,   59.0*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20160924,   48.4,24,   45.0,24, 9999.9, 0, 9999.9, 0,   2.0,19,   2.4,24,   8.0, 999.9,   53.6*,  44.6*, 0.00I,999.9, 100000,
859212,99999, 20160925,   52.6,24,   48.6,24, 9999.9, 0, 9999.9, 0,   3.8,24,   2.7,24,   8.0, 999.9,   59.0*,  50.0*,99.99 ,999.9, 010000,
859212,99999, 20160926,   53.1,24,   48.2,24, 9999.9, 0, 9999.9, 0,   3.8,24,   3.1,24,   9.9, 999.9,   59.0*,  50.0*, 0.00I,999.9, 000000,
859212,99999, 20160927,   53.8,24,   50.9,24, 9999.9, 0, 9999.9, 0,   2.8,24,   3.2,24,   7.0, 999.9,   57.2*,  51.8*, 0.00I,999.9, 000000,
859212,99999, 20160928,   53.4,24,   50.3,24, 9999.9, 0, 9999.9, 0,   2.6,24,   6.8,24,  15.0, 999.9,   55.4*,  51.8*,99.99 ,999.9, 010000,
859212,99999, 20160929,   56.3,22,   50.0,22, 9999.9, 0, 9999.9, 0,   5.3,18,   4.8,22,  12.0, 999.9,   62.6*,  51.8*, 0.00I,999.9, 000000,
859212,99999, 20160930,   57.2,23,   45.8,23, 9999.9, 0, 9999.9, 0, 999.9, 0,   5.3,23,  12.0, 999.9,   73.4*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20161001,   55.4,24,   48.8,24, 9999.9, 0, 9999.9, 0,   3.8,16,   3.7,24,   9.9, 999.9,   60.8*,  48.2*, 0.00I,999.9, 100000,
859212,99999, 20161002,   52.5,24,   49.8,24, 9999.9, 0, 9999.9, 0,   3.6,18,   4.3,24,   9.9, 999.9,   60.8*,  42.8*, 0.00I,999.9, 100000,
859212,99999, 20161003,   55.1,24,   48.7,24, 9999.9, 0, 9999.9, 0,   5.4,24,   3.0,24,   9.9, 999.9,   60.8*,  51.8*, 0.00I,999.9, 000000,
859212,99999, 20161004,   62.9,24,   49.5,24, 9999.9, 0, 9999.9, 0,   6.2,15,   6.3,24,  15.0, 999.9,   77.0*,  55.4*, 0.00I,999.9, 000000,
859212,99999, 20161005,   62.2,24,   47.4,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   3.5,24,  15.0, 999.9,   82.4*,  46.4*, 0.00I,999.9, 000000,
859212,99999, 20161006,   64.1,24,   49.0,24, 9999.9, 0, 9999.9, 0,   6.2, 4,   5.3,24,  15.0, 999.9,   77.0*,  53.6*, 0.00I,999.9, 000000,
859212,99999, 20161007,   56.5,24,   46.4,24, 9999.9, 0, 9999.9, 0,   5.0, 4,   4.3,24,   9.9, 999.9,   69.8*,  44.6*, 0.00I,999.9, 000000,
859212,99999, 20161008,   57.1,24,   46.5,24, 9999.9, 0, 9999.9, 0,   6.2, 5,   5.3,24,  12.0, 999.9,   78.8*,  42.8*, 0.00I,999.9, 000000,
859212,99999, 20161009,   59.0,24,   45.8,24, 9999.9, 0, 9999.9, 0, 999.9, 0,   5.3,24,  12.0, 999.9,   69.8*,  46.4*, 0.00I,999.9, 000000,
